ts,device,co,humidity,light,lpg,motion,smoke,temp
1.59E+09,b8:27:eb:bf:9d:51,0.004955939,51,FALSE,0.007650822,FALSE,0.02041127,22.7
1.59E+09,00:0f:00:70:91:0a,0.002840089,76,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004976012,50.9,FALSE,0.007673227,FALSE,0.020475126,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004403027,76.80000305,TRUE,0.007023337,FALSE,0.018628225,27
1.59E+09,b8:27:eb:bf:9d:51,0.004967364,50.9,FALSE,0.007663577,FALSE,0.020447621,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004391004,77.90000153,TRUE,0.007009459,FALSE,0.018588908,27
1.59E+09,b8:27:eb:bf:9d:51,0.004976025,50.9,FALSE,0.007673242,FALSE,0.020475166,22.6
1.59E+09,00:0f:00:70:91:0a,0.002938116,76,FALSE,0.005241482,FALSE,0.013627521,19.70000076
1.59E+09,1c:bf:ce:15:ec:4d,0.004345471,77.90000153,TRUE,0.006956802,FALSE,0.018439782,27
1.59E+09,b8:27:eb:bf:9d:51,0.004970256,50.9,FALSE,0.007666805,FALSE,0.02045682,22.6
1.59E+09,b8:27:eb:bf:9d:51,0.004960209,50.9,FALSE,0.00765559,FALSE,0.020424858,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004383044,78,TRUE,0.007000264,FALSE,0.018562862,27
1.59E+09,b8:27:eb:bf:9d:51,0.004971645,50.9,FALSE,0.007668355,FALSE,0.020461238,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004451498,78,TRUE,0.007079184,FALSE,0.018786491,27
1.59E+09,b8:27:eb:bf:9d:51,0.004964565,50.9,FALSE,0.007660453,FALSE,0.020438717,22.6
1.59E+09,00:0f:00:70:91:0a,0.002905015,75.80000305,FALSE,0.005198697,FALSE,0.013508733,19.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004975983,50.9,FALSE,0.007673195,FALSE,0.020475034,22.6
1.59E+09,b8:27:eb:bf:9d:51,0.004960209,50.9,FALSE,0.00765559,FALSE,0.020424858,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004439323,77.90000153,TRUE,0.007065172,FALSE,0.018746775,27
1.59E+09,b8:27:eb:bf:9d:51,0.004956119,50.9,FALSE,0.007651024,FALSE,0.020411845,22.6
1.59E+09,00:0f:00:70:91:0a,0.002938116,75.80000305,FALSE,0.005241482,FALSE,0.013627521,19.70000076
1.59E+09,1c:bf:ce:15:ec:4d,0.004391004,77.90000153,TRUE,0.007009459,FALSE,0.018588908,27
1.59E+09,b8:27:eb:bf:9d:51,0.00495173,50.8,FALSE,0.007646122,FALSE,0.020397876,22.6
1.59E+09,00:0f:00:70:91:0a,0.002840089,76,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004961647,50.9,FALSE,0.007657197,FALSE,0.020429436,22.6
1.59E+09,00:0f:00:70:91:0a,0.002840089,76,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,1c:bf:ce:15:ec:4d,0.004381061,77.90000153,TRUE,0.006997973,FALSE,0.018556372,27
1.59E+09,b8:27:eb:bf:9d:51,0.004926209,50.9,FALSE,0.007617594,FALSE,0.020316591,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004343508,78.30000305,TRUE,0.006954528,FALSE,0.018433343,27
1.59E+09,b8:27:eb:bf:9d:51,0.00494175,50.9,FALSE,0.007634971,FALSE,0.0203661,22.6
1.59E+09,00:0f:00:70:91:0a,0.002905015,75.90000153,FALSE,0.005198697,FALSE,0.013508733,19.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004960209,50.9,FALSE,0.00765559,FALSE,0.020424858,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004391004,78.59999847,TRUE,0.007009459,FALSE,0.018588908,27
1.59E+09,00:0f:00:70:91:0a,0.002840089,76,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004913616,50.9,FALSE,0.007603501,FALSE,0.020276446,22.6
1.59E+09,b8:27:eb:bf:9d:51,0.00497454,50.9,FALSE,0.007671585,FALSE,0.020470444,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004391004,78.30000305,TRUE,0.007009459,FALSE,0.018588908,27
1.59E+09,00:0f:00:70:91:0a,0.002872341,76,FALSE,0.005156333,FALSE,0.013391177,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004970285,50.9,FALSE,0.007666837,FALSE,0.020456911,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004391004,78.19999695,TRUE,0.007009459,FALSE,0.018588908,27
1.59E+09,b8:27:eb:bf:9d:51,0.004975983,50.9,FALSE,0.007673195,FALSE,0.020475034,22.6
1.59E+09,00:0f:00:70:91:0a,0.002905015,75.90000153,FALSE,0.005198697,FALSE,0.013508733,19.70000076
1.59E+09,1c:bf:ce:15:ec:4d,0.004351369,78.19999695,TRUE,0.006963631,FALSE,0.018459116,27
1.59E+09,b8:27:eb:bf:9d:51,0.004941779,50.9,FALSE,0.007635003,FALSE,0.020366191,22.6
1.59E+09,b8:27:eb:bf:9d:51,0.004970256,50.9,FALSE,0.007666805,FALSE,0.02045682,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004391004,78.40000153,TRUE,0.007009459,FALSE,0.018588908,27
1.59E+09,00:0f:00:70:91:0a,0.002872341,76,FALSE,0.005156333,FALSE,0.013391177,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004965923,50.9,FALSE,0.007661969,FALSE,0.020443038,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004427186,78.69999695,TRUE,0.007051194,FALSE,0.018707159,27
1.59E+09,b8:27:eb:bf:9d:51,0.004954612,50.9,FALSE,0.007649341,FALSE,0.020407048,22.6
1.59E+09,00:0f:00:70:91:0a,0.002840089,75.90000153,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004988919,50.9,FALSE,0.00768762,FALSE,0.020516151,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004357292,78.59999847,TRUE,0.006970487,FALSE,0.01847853,27
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.19999695,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004967393,50.9,FALSE,0.007663609,FALSE,0.020447713,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004383044,78.5,TRUE,0.007000264,FALSE,0.018562862,27
1.59E+09,b8:27:eb:bf:9d:51,0.004946006,50.9,FALSE,0.007639727,FALSE,0.020379652,22.6
1.59E+09,00:0f:00:70:91:0a,0.002905015,76.09999847,FALSE,0.005198697,FALSE,0.013508733,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004960424,50.9,FALSE,0.007655831,FALSE,0.020425543,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004391004,78.40000153,TRUE,0.007009459,FALSE,0.018588908,27
1.59E+09,b8:27:eb:bf:9d:51,0.004946035,50.9,FALSE,0.007639759,FALSE,0.020379744,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004395042,78.40000153,TRUE,0.007014121,FALSE,0.018602115,27
1.59E+09,00:0f:00:70:91:0a,0.002840089,76,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004986056,51,FALSE,0.007684428,FALSE,0.020507053,22.7
1.59E+09,b8:27:eb:bf:9d:51,0.004984649,51,FALSE,0.00768286,FALSE,0.020502582,22.7
1.59E+09,00:0f:00:70:91:0a,0.002880499,76,FALSE,0.005166923,FALSE,0.013420558,19.70000076
1.59E+09,1c:bf:ce:15:ec:4d,0.004391004,79.09999847,TRUE,0.007009459,FALSE,0.018588908,27
1.59E+09,b8:27:eb:bf:9d:51,0.004941779,51,FALSE,0.007635003,FALSE,0.020366191,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004391004,78.19999695,TRUE,0.007009459,FALSE,0.018588908,27
1.59E+09,00:0f:00:70:91:0a,0.002905015,76,FALSE,0.005198697,FALSE,0.013508733,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.00493755,50.9,FALSE,0.007630276,FALSE,0.020352724,22.7
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.19999695,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004970256,50.9,FALSE,0.007666805,FALSE,0.02045682,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004349402,78.30000305,TRUE,0.006961354,FALSE,0.018452669,27
1.59E+09,b8:27:eb:bf:9d:51,0.00494175,50.9,FALSE,0.007634971,FALSE,0.0203661,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004359263,78.19999695,TRUE,0.006972767,FALSE,0.018484988,27
1.59E+09,00:0f:00:70:91:0a,0.002905015,76,FALSE,0.005198697,FALSE,0.013508733,19.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004926209,50.8,FALSE,0.007617594,FALSE,0.020316591,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004451498,78.19999695,TRUE,0.007079184,FALSE,0.018786491,27
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.19999695,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004964565,50.8,FALSE,0.007660453,FALSE,0.020438717,22.6
1.59E+09,b8:27:eb:bf:9d:51,0.004963087,50.8,FALSE,0.007658803,FALSE,0.020434015,22.6
1.59E+09,00:0f:00:70:91:0a,0.002872341,76,FALSE,0.005156333,FALSE,0.013391177,19.70000076
1.59E+09,1c:bf:ce:15:ec:4d,0.004451498,78.19999695,TRUE,0.007079184,FALSE,0.018786491,27
1.59E+09,b8:27:eb:bf:9d:51,0.004960361,50.9,FALSE,0.00765576,FALSE,0.020425342,22.6
1.59E+09,b8:27:eb:bf:9d:51,0.004966005,50.9,FALSE,0.007662061,FALSE,0.020443298,22.6
1.59E+09,00:0f:00:70:91:0a,0.002872341,76.09999847,FALSE,0.005156333,FALSE,0.013391177,19.79999924
1.59E+09,1c:bf:ce:15:ec:4d,0.004467861,78.19999695,TRUE,0.007097999,FALSE,0.01883983,27
1.59E+09,b8:27:eb:bf:9d:51,0.004976012,50.9,FALSE,0.007673227,FALSE,0.020475126,22.6
1.59E+09,00:0f:00:70:91:0a,0.002872341,76,FALSE,0.005156333,FALSE,0.013391177,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004999033,51,FALSE,0.007698891,FALSE,0.020548282,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004439323,78.19999695,TRUE,0.007065172,FALSE,0.018746775,27
1.59E+09,00:0f:00:70:91:0a,0.002792826,76,FALSE,0.005052672,FALSE,0.013103809,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004927688,51,FALSE,0.007619248,FALSE,0.020321305,22.7
1.59E+09,00:0f:00:70:91:0a,0.002872341,76,FALSE,0.005156333,FALSE,0.013391177,19.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004965923,51,FALSE,0.007661969,FALSE,0.020443038,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004459671,78,TRUE,0.007088583,FALSE,0.018813138,27
1.59E+09,b8:27:eb:bf:9d:51,0.004951806,51,FALSE,0.007646207,FALSE,0.020398118,22.6
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.09999847,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,1c:bf:ce:15:ec:4d,0.004427186,78,TRUE,0.007051194,FALSE,0.018707159,27
1.59E+09,b8:27:eb:bf:9d:51,0.004951673,51,FALSE,0.007646058,FALSE,0.020397693,22.6
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.09999847,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.00494175,51,FALSE,0.007634971,FALSE,0.0203661,22.7
1.59E+09,b8:27:eb:bf:9d:51,0.004946035,51,FALSE,0.007639759,FALSE,0.020379744,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004391004,78,TRUE,0.007009459,FALSE,0.018588908,27
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.09999847,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004980273,51,FALSE,0.00767798,FALSE,0.020488672,22.7
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.09999847,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1.59E+09,1c:bf:ce:15:ec:4d,0.004439323,78,TRUE,0.007065172,FALSE,0.018746775,27
1.59E+09,b8:27:eb:bf:9d:51,0.004987461,51,FALSE,0.007685995,FALSE,0.02051152,22.7
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.09999847,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,1c:bf:ce:15:ec:4d,0.004359263,77.90000153,TRUE,0.006972767,FALSE,0.018484988,27
1.59E+09,b8:27:eb:bf:9d:51,0.004991805,51,FALSE,0.007690836,FALSE,0.02052532,22.6
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.09999847,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004943183,51,FALSE,0.007636572,FALSE,0.020370662,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004391004,77.90000153,TRUE,0.007009459,FALSE,0.018588908,27
1.59E+09,b8:27:eb:bf:9d:51,0.004961647,51,FALSE,0.007657197,FALSE,0.020429436,22.7
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.09999847,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004975983,51,FALSE,0.007673195,FALSE,0.020475034,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004391004,78,TRUE,0.007009459,FALSE,0.018588908,27
1.59E+09,b8:27:eb:bf:9d:51,0.004967364,51,FALSE,0.007663577,FALSE,0.020447621,22.7
1.59E+09,00:0f:00:70:91:0a,0.002792826,76.19999695,FALSE,0.005052672,FALSE,0.013103809,19.79999924
1.59E+09,1c:bf:ce:15:ec:4d,0.004391004,77.90000153,TRUE,0.007009459,FALSE,0.018588908,27
1.59E+09,b8:27:eb:bf:9d:51,0.004963087,51,FALSE,0.007658803,FALSE,0.020434015,22.6
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.19999695,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004990409,51,FALSE,0.007689281,FALSE,0.020520886,22.6
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.19999695,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004965923,51,FALSE,0.007661969,FALSE,0.020443038,22.7
1.59E+09,b8:27:eb:bf:9d:51,0.004947492,51,FALSE,0.007641387,FALSE,0.020384384,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004451498,77.90000153,TRUE,0.007079184,FALSE,0.018786491,27
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.90000153,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004997519,50.9,FALSE,0.007697204,FALSE,0.020543474,22.6
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.19999695,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.005000431,50.9,FALSE,0.007700449,FALSE,0.020552724,22.6
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.19999695,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004991805,51,FALSE,0.007690836,FALSE,0.02052532,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004349402,77.80000305,TRUE,0.006961354,FALSE,0.018452669,27
1.59E+09,b8:27:eb:bf:9d:51,0.004943235,51,FALSE,0.00763663,FALSE,0.020370828,22.7
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.19999695,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004993254,51,FALSE,0.007692451,FALSE,0.020529925,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004451498,77.80000305,TRUE,0.007079184,FALSE,0.018786491,27
1.59E+09,b8:27:eb:bf:9d:51,0.004990367,51,FALSE,0.007689234,FALSE,0.020520753,22.7
1.59E+09,b8:27:eb:bf:9d:51,0.005000431,51,FALSE,0.007700449,FALSE,0.020552724,22.7
1.59E+09,00:0f:00:70:91:0a,0.002872341,76.40000153,FALSE,0.005156333,FALSE,0.013391177,19.70000076
1.59E+09,1c:bf:ce:15:ec:4d,0.004333721,77.80000305,TRUE,0.006943189,FALSE,0.018401241,27
1.59E+09,b8:27:eb:bf:9d:51,0.004997519,51,FALSE,0.007697204,FALSE,0.020543474,22.7
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.30000305,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1.59E+09,1c:bf:ce:15:ec:4d,0.004415088,77.80000305,TRUE,0.007037249,FALSE,0.018667642,27
1.59E+09,b8:27:eb:bf:9d:51,0.005006241,51,FALSE,0.007706919,FALSE,0.020571173,22.7
1.59E+09,b8:27:eb:bf:9d:51,0.005014938,51,FALSE,0.007716603,FALSE,0.020598783,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004306515,78.90000153,TRUE,0.00691163,FALSE,0.018311911,27
1.59E+09,b8:27:eb:bf:9d:51,0.005026604,51,FALSE,0.007729584,FALSE,0.0206358,22.7
1.59E+09,00:0f:00:70:91:0a,0.002905015,76.09999847,FALSE,0.005198697,FALSE,0.013508733,19.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004991763,51,FALSE,0.00769079,FALSE,0.020525187,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004451498,77.90000153,TRUE,0.007079184,FALSE,0.018786491,27
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.09999847,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004990367,51,FALSE,0.007689234,FALSE,0.020520753,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004415088,77.90000153,TRUE,0.007037249,FALSE,0.018667642,27
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.09999847,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004981719,51,FALSE,0.007679592,FALSE,0.020493267,22.7
1.59E+09,b8:27:eb:bf:9d:51,0.005039661,51,FALSE,0.007744104,FALSE,0.020677211,22.6
1.59E+09,00:0f:00:70:91:0a,0.002792826,76.09999847,FALSE,0.005052672,FALSE,0.013103809,19.70000076
1.59E+09,1c:bf:ce:15:ec:4d,0.004517441,77.90000153,TRUE,0.007154892,FALSE,0.01900118,27
1.59E+09,b8:27:eb:bf:9d:51,0.004967364,51,FALSE,0.007663577,FALSE,0.020447621,22.6
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.09999847,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1.59E+09,1c:bf:ce:15:ec:4d,0.004451498,78,TRUE,0.007079184,FALSE,0.018786491,27
1.59E+09,b8:27:eb:bf:9d:51,0.004980273,51,FALSE,0.00767798,FALSE,0.020488672,22.6
1.59E+09,b8:27:eb:bf:9d:51,0.004965923,51,FALSE,0.007661969,FALSE,0.020443038,22.6
1.59E+09,b8:27:eb:bf:9d:51,0.005000431,51,FALSE,0.007700449,FALSE,0.020552724,22.7
1.59E+09,00:0f:00:70:91:0a,0.002840089,76,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004999062,51,FALSE,0.007698923,FALSE,0.020548375,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004391004,78,TRUE,0.007009459,FALSE,0.018588908,27
1.59E+09,00:0f:00:70:91:0a,0.002840089,76.19999695,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004971645,51,FALSE,0.007668355,FALSE,0.020461238,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004341545,78,TRUE,0.006952255,FALSE,0.018426906,27
1.59E+09,b8:27:eb:bf:9d:51,0.004958991,51,FALSE,0.007654231,FALSE,0.020420984,22.7
1.59E+09,00:0f:00:70:91:0a,0.002840089,76,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.005006199,51,FALSE,0.007706873,FALSE,0.02057104,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004459671,78.19999695,TRUE,0.007088583,FALSE,0.018813138,27
1.59E+09,00:0f:00:70:91:0a,0.002880499,76,FALSE,0.005166923,FALSE,0.013420558,19.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004981719,51,FALSE,0.007679592,FALSE,0.020493267,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004492535,78.19999695,TRUE,0.007126334,FALSE,0.018920179,27
1.59E+09,00:0f:00:70:91:0a,0.002840089,76,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1.59E+09,b8:27:eb:bf:9d:51,0.004986109,51,FALSE,0.007684487,FALSE,0.020507221,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004439323,78.30000305,TRUE,0.007065172,FALSE,0.018746775,27.10000038
1.59E+09,b8:27:eb:bf:9d:51,0.004987503,51,FALSE,0.007686042,FALSE,0.020511652,22.7
1.59E+09,00:0f:00:70:91:0a,0.002840089,76,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004970256,51,FALSE,0.007666805,FALSE,0.02045682,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004318122,78.19999695,TRUE,0.006925101,FALSE,0.018350039,27
1.59E+09,b8:27:eb:bf:9d:51,0.005003324,51,FALSE,0.007703672,FALSE,0.020561913,22.7
1.59E+09,00:0f:00:70:91:0a,0.002792826,75.80000305,FALSE,0.005052672,FALSE,0.013103809,19.79999924
1.59E+09,1c:bf:ce:15:ec:4d,0.004291028,78.09999847,TRUE,0.006893641,FALSE,0.018261005,27
1.59E+09,b8:27:eb:bf:9d:51,0.004999033,51,FALSE,0.007698891,FALSE,0.020548282,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004341545,78.19999695,TRUE,0.006952255,FALSE,0.018426906,27.10000038
1.59E+09,b8:27:eb:bf:9d:51,0.004966005,51.1,FALSE,0.007662061,FALSE,0.020443298,22.7
1.59E+09,b8:27:eb:bf:9d:51,0.004965923,51.1,FALSE,0.007661969,FALSE,0.020443038,22.7
1.59E+09,00:0f:00:70:91:0a,0.002840089,75.40000153,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,1c:bf:ce:15:ec:4d,0.004459671,78.09999847,TRUE,0.007088583,FALSE,0.018813138,27
1.59E+09,b8:27:eb:bf:9d:51,0.004997519,51.1,FALSE,0.007697204,FALSE,0.020543474,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004341545,78.09999847,TRUE,0.006952255,FALSE,0.018426906,27
1.59E+09,b8:27:eb:bf:9d:51,0.004990396,51,FALSE,0.007689266,FALSE,0.020520845,22.7
1.59E+09,00:0f:00:70:91:0a,0.002840089,75.5,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.005006199,51,FALSE,0.007706873,FALSE,0.02057104,22.7
1.59E+09,00:0f:00:70:91:0a,0.002840089,75.59999847,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004993256,51.1,FALSE,0.007692454,FALSE,0.020529932,22.7
1.59E+09,b8:27:eb:bf:9d:51,0.005004798,51.1,FALSE,0.007705313,FALSE,0.020566593,22.7
1.59E+09,b8:27:eb:bf:9d:51,0.005013474,51,FALSE,0.007714973,FALSE,0.020594137,22.6
1.59E+09,00:0f:00:70:91:0a,0.002840089,75.59999847,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,1c:bf:ce:15:ec:4d,0.004351369,78.09999847,TRUE,0.006963631,FALSE,0.018459116,27
1.59E+09,b8:27:eb:bf:9d:51,0.005014896,51.1,FALSE,0.007716556,FALSE,0.02059865,22.7
1.59E+09,00:0f:00:70:91:0a,0.002840089,75.59999847,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,1c:bf:ce:15:ec:4d,0.004391004,78,TRUE,0.007009459,FALSE,0.018588908,27
1.59E+09,b8:27:eb:bf:9d:51,0.004990367,51.1,FALSE,0.007689234,FALSE,0.020520753,22.7
1.59E+09,00:0f:00:70:91:0a,0.002840089,75.59999847,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,1c:bf:ce:15:ec:4d,0.004341545,78,TRUE,0.006952255,FALSE,0.018426906,27
1.59E+09,b8:27:eb:bf:9d:51,0.004997519,51.1,FALSE,0.007697204,FALSE,0.020543474,22.7
1.59E+09,00:0f:00:70:91:0a,0.002792826,75.80000305,FALSE,0.005052672,FALSE,0.013103809,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004981719,51.1,FALSE,0.007679592,FALSE,0.020493267,22.6
1.59E+09,00:0f:00:70:91:0a,0.002746464,75.59999847,FALSE,0.004991855,FALSE,0.012935399,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.005004798,51.1,FALSE,0.007705313,FALSE,0.020566593,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004341545,78,TRUE,0.006952255,FALSE,0.018426906,27
1.59E+09,b8:27:eb:bf:9d:51,0.004994671,51.1,FALSE,0.007694031,FALSE,0.020534428,22.6
1.59E+09,1c:bf:ce:15:ec:4d,0.004302587,78,TRUE,0.00690707,FALSE,0.018299006,27
1.59E+09,b8:27:eb:bf:9d:51,0.005020725,51.1,FALSE,0.007723043,FALSE,0.020617148,22.6
1.59E+09,00:0f:00:70:91:0a,0.002840089,75.5,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004965923,51.1,FALSE,0.007661969,FALSE,0.020443038,22.6
1.59E+09,00:0f:00:70:91:0a,0.002840089,75.30000305,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,1c:bf:ce:15:ec:4d,0.004341545,78.19999695,TRUE,0.006952255,FALSE,0.018426906,27
1.59E+09,b8:27:eb:bf:9d:51,0.004967498,51.1,FALSE,0.007663727,FALSE,0.020448047,22.7
1.59E+09,b8:27:eb:bf:9d:51,0.004981719,51.1,FALSE,0.007679592,FALSE,0.020493267,22.6
1.59E+09,00:0f:00:70:91:0a,0.002840089,75.19999695,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1.59E+09,1c:bf:ce:15:ec:4d,0.004439323,78.40000153,TRUE,0.007065172,FALSE,0.018746775,27
1.59E+09,b8:27:eb:bf:9d:51,0.005009117,51.1,FALSE,0.007710122,FALSE,0.020580305,22.6
1.59E+09,00:0f:00:70:91:0a,0.002840089,75.30000305,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1.59E+09,b8:27:eb:bf:9d:51,0.004997519,51.2,FALSE,0.007697204,FALSE,0.020543474,22.7
1.59E+09,1c:bf:ce:15:ec:4d,0.004341545,78.5,TRUE,0.006952255,FALSE,0.018426906,27
1.59E+09,b8:27:eb:bf:9d:51,0.004986014,51.2,FALSE,0.007684382,FALSE,0.02050692,22.7
